state,county,biden_county_votes,trump_county_votes,total_county_votes,county_winner,biden_county_percent,trump_county_percent
Rhode Island,Cranston,23037,17312,40848,biden,0.563968860164512,0.423815119467293
Rhode Island,Cumberland,10869,8417,19575,biden,0.555249042145594,0.429987228607918
Rhode Island,East Greenwich,5218,3226,8573,biden,0.608655079902018,0.376297678758894
Rhode Island,East Providence,14735,7930,23021,biden,0.640067764215282,0.344468094348638
Rhode Island,Exeter,1974,2009,4059,trump,0.486326681448633,0.494949494949495
Rhode Island,Foster,1224,1582,2856,trump,0.428571428571429,0.553921568627451
Rhode Island,Glocester,2638,3351,6075,trump,0.434238683127572,0.551604938271605
Rhode Island,Hopkinton,2298,2423,4822,trump,0.476565740356698,0.502488593944421
Rhode Island,Jamestown,2794,1212,4064,biden,0.6875,0.298228346456693
Rhode Island,Johnston,6837,8222,15204,trump,0.449684293606946,0.540778742436201
Rhode Island,Lincoln,6633,5779,12600,biden,0.526428571428571,0.458650793650794
Rhode Island,Little Compton,1524,951,2517,biden,0.605482717520858,0.377830750893921
Rhode Island,Middletown,5529,2885,8564,biden,0.645609528257823,0.336875291919664
Rhode Island,Narragansett,5333,3551,8968,biden,0.594669937555754,0.395963425512935
Rhode Island,New Shoreham,748,195,948,biden,0.789029535864979,0.205696202531646
Rhode Island,Newport,7866,2662,10651,biden,0.738522204487842,0.249929584076613
Rhode Island,North Kingstown,10534,6633,17453,biden,0.603563857216524,0.380049275196241
Rhode Island,North Providence,9438,7128,16784,biden,0.562321258341277,0.424690181124881
Rhode Island,North Smithfield,3506,3550,7171,trump,0.488913680100404,0.495049504950495
Rhode Island,Pawtucket,18046,7257,25660,biden,0.703273577552611,0.282813717848792
Rhode Island,Portsmouth,6649,3995,10844,biden,0.613150129103652,0.368406492069347
Rhode Island,Providence,45938,10185,56849,biden,0.808070502559412,0.179158824253725
Rhode Island,Richmond,2346,2343,4787,biden,0.490077292667642,0.48945059536244
Rhode Island,Scituate,2735,3806,6645,trump,0.411587659894658,0.572761474793077
Rhode Island,Smithfield,5566,5743,11471,trump,0.485223607357685,0.500653822683288
Rhode Island,South Kingstown,11254,5003,16567,biden,0.67930222731937,0.301985875535703
Rhode Island,Tiverton,5123,4017,9260,biden,0.553239740820734,0.433801295896328
Rhode Island,Warren,3524,2261,5888,biden,0.598505434782609,0.384001358695652
Rhode Island,Warwick,25845,19578,46170,biden,0.559779077322937,0.424041585445094
Rhode Island,West Greenwich,1693,2242,3987,trump,0.424630047654878,0.562327564584901
Rhode Island,West Warwick,7234,6493,13928,biden,0.519385410683515,0.466183228029868
Rhode Island,Westerly,7152,5463,12789,biden,0.559230588787239,0.42716396903589
Rhode Island,Woonsocket,7288,6265,13790,biden,0.528498912255257,0.454314720812183
Maine,Beddington,0,0,0,,,
South Carolina,Abbeville County,4101,8215,12433,trump,0.329847985200676,0.660741574841149
South Carolina,Aiken County,32275,51589,85185,trump,0.378881258437518,0.60561131654634
South Carolina,Allendale County,2718,835,3593,biden,0.756470915669357,0.232396326189814
South Carolina,Anderson County,27169,67565,96093,trump,0.282736515667114,0.703120934927622
South Carolina,Bamberg County,4010,2417,6482,biden,0.618636223387843,0.372878741129281
South Carolina,Barnwell County,4720,5492,10321,trump,0.457320027129154,0.532118980718923
South Carolina,Beaufort County,43419,53194,97835,trump,0.443798231716666,0.543711350743599
South Carolina,Berkeley County,45223,57397,104458,trump,0.432929981427942,0.549474429914415
South Carolina,Calhoun County,3905,4305,8291,trump,0.470992642624533,0.519237727656495
South Carolina,Charleston County,121485,93297,218857,biden,0.555088482433735,0.42629205371544
South Carolina,Cherokee County,6983,18043,25270,trump,0.276335575781559,0.714008705975465
South Carolina,Chester County,6941,8660,15757,trump,0.440502633750079,0.549597004505934
South Carolina,Chesterfield County,7431,11297,18876,trump,0.393674507310871,0.598484848484849
South Carolina,Clarendon County,8250,8361,16733,trump,0.49303770991454,0.49967130819339
South Carolina,Colleton County,8602,10440,19283,trump,0.446092413006275,0.541409531711871
South Carolina,Darlington County,15220,16832,32417,trump,0.469506740290588,0.519233735385754
South Carolina,Dillon County,6436,6582,13101,trump,0.49126020914434,0.502404396610946
South Carolina,Dorchester County,33824,41913,77278,trump,0.437692486865602,0.542366520872693
South Carolina,Edgefield County,4953,8184,13304,trump,0.372294046903187,0.615153337342153
South Carolina,Fairfield County,7382,4625,12136,biden,0.608272907053395,0.38109756097561
South Carolina,Florence County,31153,32615,64510,trump,0.482917377150829,0.505580530150364
South Carolina,Georgetown County,15822,20487,36668,trump,0.431493400239991,0.558716046689211
South Carolina,Greenville County,103030,150021,258155,trump,0.399101315101393,0.581127617129244
South Carolina,Greenwood County,12145,19431,32006,trump,0.379460101231019,0.607104917827907
South Carolina,Hampton County,5323,3906,9305,biden,0.572058033315422,0.419774314884471
South Carolina,Horry County,59180,118821,179744,trump,0.329246038810753,0.661056836389532
South Carolina,Jasper County,7185,7078,14394,biden,0.499166319299708,0.491732666388773
South Carolina,Kershaw County,12699,20471,33629,trump,0.377620506110797,0.608730559933391
South Carolina,Lancaster County,18937,30312,49868,trump,0.379742520253469,0.607844710034491
South Carolina,Laurens County,10159,20004,30488,trump,0.333213067436368,0.656127000787195
South Carolina,Lee County,5329,3008,8431,biden,0.632072114814376,0.356778555331515
South Carolina,Lexington County,49301,92817,144568,trump,0.341022909634221,0.642030048143434
South Carolina,Marion County,8872,5711,14704,biden,0.603373231773667,0.388397714907508
South Carolina,Marlboro County,6290,5044,11446,biden,0.549536956141884,0.440677966101695
South Carolina,McCormick County,2687,2958,5697,trump,0.471651746533263,0.519220642443391
South Carolina,Newberry County,6958,11443,18631,trump,0.373463582201707,0.614191401427728
South Carolina,Oconee County,10414,29698,40668,trump,0.256073571358316,0.730254745746041
South Carolina,Orangeburg County,27295,13603,41205,biden,0.66241960927072,0.330129838611819
South Carolina,Pickens County,13645,42907,57546,trump,0.237114656101206,0.745612205887464
South Carolina,Richland County,132570,58313,193822,biden,0.683978082983356,0.300858519672689
South Carolina,Saluda County,2963,6210,9274,trump,0.319495363381497,0.669613974552512
South Carolina,Spartanburg County,52926,93560,148655,trump,0.356032424069153,0.629376744811813
South Carolina,Sumter County,27379,21000,48920,biden,0.559668847097302,0.429272281275552
South Carolina,Union County,4935,8183,13257,trump,0.372256166553519,0.617258806668175
South Carolina,Williamsburg County,10289,5532,15985,biden,0.643665936815765,0.346074444791993
South Carolina,York County,59008,82727,144050,trump,0.409635543214162,0.574293648038875
South Dakota,Aurora County,317,1052,1405,trump,0.225622775800712,0.748754448398577
South Dakota,Beadle County,2107,4808,7081,trump,0.297556842253919,0.679000141222991
South Dakota,Bennett County,466,694,1183,trump,0.393913778529163,0.586644125105664
South Dakota,Bon Homme County,721,2235,3001,trump,0.240253248917028,0.744751749416861
South Dakota,Brookings County,6110,8000,14567,trump,0.419441202718473,0.549186517470996
South Dakota,Brown County,6538,10580,17547,trump,0.372599304724454,0.602952071579187
South Dakota,Brule County,673,1750,2490,trump,0.270281124497992,0.70281124497992
South Dakota,Buffalo County,352,183,549,biden,0.641165755919854,0.333333333333333
South Dakota,Butte County,939,3731,4802,trump,0.195543523531862,0.776967930029155
South Dakota,Campbell County,117,747,873,trump,0.134020618556701,0.855670103092783
South Dakota,Charles Mix County,1177,2552,3783,trump,0.311128733809146,0.674596880782448
South Dakota,Clark County,437,1373,1850,trump,0.236216216216216,0.742162162162162
South Dakota,Clay County,3083,2456,5698,biden,0.541067041067041,0.431028431028431
South Dakota,Codington County,3837,8958,13161,trump,0.29154319580579,0.680647367221336
South Dakota,Corson County,622,647,1283,trump,0.484801247077163,0.504286827747467
South Dakota,Custer County,1522,3852,5494,trump,0.277029486712778,0.701128503822352
South Dakota,Davison County,2648,5613,8454,trump,0.313224509108115,0.663946061036196
South Dakota,Day County,1052,1869,2964,trump,0.354925775978408,0.630566801619433
South Dakota,Deuel County,609,1699,2350,trump,0.259148936170213,0.722978723404255
South Dakota,Dewey County,1131,790,1966,biden,0.57527975584944,0.401831129196338
South Dakota,Douglas County,216,1468,1707,trump,0.126537785588752,0.859988283538371
South Dakota,Edmunds County,417,1538,1985,trump,0.21007556675063,0.774811083123426
South Dakota,Fall River County,1053,2878,4042,trump,0.26051459673429,0.712023750618506
Maine,Belfast,2847,1259,4237,biden,0.67193769176304,0.297144205805995
South Dakota,Faulk County,198,964,1182,trump,0.16751269035533,0.815566835871404
South Dakota,Grant County,1056,2618,3745,trump,0.281975967957276,0.699065420560748
South Dakota,Gregory County,455,1771,2258,trump,0.201505757307352,0.784322409211692
South Dakota,Haakon County,105,1026,1137,trump,0.0923482849604222,0.902374670184697
South Dakota,Hamlin County,647,2372,3083,trump,0.209860525462212,0.76938047356471
South Dakota,Hand County,373,1433,1836,trump,0.203159041394336,0.780501089324619
South Dakota,Hanson County,557,1793,2388,trump,0.233249581239531,0.750837520938023
South Dakota,Harding County,49,748,813,trump,0.0602706027060271,0.920049200492005
South Dakota,Hughes County,2953,5522,8723,trump,0.33853032213688,0.633039092055485
South Dakota,Hutchinson County,762,2944,3767,trump,0.202282983806743,0.781523758959384
South Dakota,Hyde County,136,564,710,trump,0.191549295774648,0.794366197183099
South Dakota,Jackson County,359,738,1115,trump,0.321973094170404,0.661883408071749
South Dakota,Jerauld County,270,721,1006,trump,0.268389662027833,0.716699801192843
South Dakota,Jones County,90,498,599,trump,0.15025041736227,0.831385642737897
South Dakota,Kingsbury County,819,1904,2779,trump,0.294710327455919,0.685138539042821
South Dakota,Lake County,2068,3681,5873,trump,0.352119870594245,0.626766558828537
South Dakota,Lawrence County,4537,8753,13828,trump,0.328102400925658,0.632991032687301
South Dakota,Lincoln County,11981,19617,32396,trump,0.369829608593654,0.60553772070626
South Dakota,Lyman County,525,1042,1597,trump,0.32874139010645,0.652473387601753
South Dakota,Marshall County,858,1287,2178,trump,0.393939393939394,0.590909090909091
South Dakota,McCook County,769,2068,2900,trump,0.265172413793103,0.713103448275862
South Dakota,McPherson County,222,1075,1324,trump,0.167673716012085,0.811933534743202
South Dakota,Meade County,3285,9875,13670,trump,0.240307242136064,0.722384784198976
South Dakota,Mellette County,298,449,769,trump,0.387516254876463,0.583875162548765
South Dakota,Miner County,320,787,1138,trump,0.281195079086116,0.691564147627416
South Dakota,Minnehaha County,40482,49249,92326,trump,0.438468037172627,0.533425037367589
South Dakota,Moody County,1179,1951,3206,trump,0.367747972551466,0.608546475358702
South Dakota,Oglala Lakota County,2829,297,3200,biden,0.8840625,0.0928125
South Dakota,Pennington County,20606,35063,57518,trump,0.358253068604611,0.609600472895441
South Dakota,Perkins County,239,1401,1669,trump,0.143199520671061,0.839424805272618
South Dakota,Potter County,227,1139,1380,trump,0.164492753623188,0.82536231884058
South Dakota,Roberts County,1828,2404,4307,trump,0.424425354074762,0.558161133039238
South Dakota,Sanborn County,257,905,1185,trump,0.216877637130802,0.763713080168776
South Dakota,Spink County,998,2104,3163,trump,0.315523237432817,0.665191274106861
South Dakota,Stanley County,421,1203,1652,trump,0.254842615012107,0.728208232445521
South Dakota,Sully County,185,726,930,trump,0.198924731182796,0.780645161290323
South Dakota,Todd County,1963,532,2539,biden,0.773139031114612,0.209531311539976
South Dakota,Tripp County,495,2161,2696,trump,0.183605341246291,0.801557863501484
South Dakota,Turner County,1139,3290,4548,trump,0.250439753737907,0.72339489885664
South Dakota,Union County,2725,5944,8855,trump,0.307735742518351,0.671259175607002
South Dakota,Walworth County,565,1966,2580,trump,0.218992248062016,0.762015503875969
South Dakota,Yankton County,4016,6581,10900,trump,0.368440366972477,0.603761467889908
South Dakota,Ziebach County,481,404,906,biden,0.530905077262693,0.445916114790287
Tennessee,Anderson County,11733,23163,35527,trump,0.330255861738959,0.651982998845948
Tennessee,Bedford County,4443,14317,19039,trump,0.233363096801303,0.751982772204423
Tennessee,Benton County,1526,5661,7250,trump,0.21048275862069,0.780827586206897
Tennessee,Bledsoe County,971,4725,5758,trump,0.168634942688433,0.820597429663077
Tennessee,Blount County,17834,47195,66306,trump,0.268965101197478,0.711775706572558
Tennessee,Bradley County,9849,35194,45968,trump,0.214257744517926,0.765619561434041
Tennessee,Campbell County,2438,12330,14929,trump,0.163306316565075,0.825909304039118
Tennessee,Cannon County,1261,5190,6562,trump,0.192167022249314,0.790917403230722
Tennessee,Carroll County,2558,9194,11893,trump,0.215084503489448,0.773059783065669
Tennessee,Carter County,4613,19873,24868,trump,0.185499437027505,0.799139456329419
Tennessee,Cheatham County,5457,14328,20091,trump,0.271614155592056,0.713155144094371
Tennessee,Chester County,1411,5951,7578,trump,0.186196885721826,0.785299551332805
Tennessee,Claiborne County,2201,10598,12935,trump,0.170158484731349,0.81932740626208
Tennessee,Clay County,735,2733,3506,trump,0.209640616086709,0.779520821448945
Tennessee,Cocke County,2524,12182,14870,trump,0.169737726967048,0.819233355749832
Tennessee,Coffee County,5704,17863,24313,trump,0.234607000370172,0.734709826019002
Tennessee,Crockett County,1382,4673,6114,trump,0.226038599934576,0.764311416421328
Tennessee,Cumberland County,6728,25167,32307,trump,0.208252081592225,0.778995264184232
Tennessee,Davidson County,197846,99415,308325,biden,0.641680045406633,0.322435741506527
Tennessee,DeKalb County,1747,6663,8501,trump,0.205505234678273,0.783790142336196
Tennessee,Decatur County,904,4229,5250,trump,0.172190476190476,0.80552380952381
Tennessee,Dickson County,6098,17619,24342,trump,0.250513515734122,0.723810697559773
Tennessee,Dyer County,3157,11766,15074,trump,0.209433461589492,0.780549290168502
Tennessee,Fayette County,7000,15661,22928,trump,0.305303558967202,0.683051290997907
Tennessee,Fentress County,1210,7403,8687,trump,0.139288592149188,0.852192931967307
Tennessee,Franklin County,4863,13977,19146,trump,0.253995612660608,0.73002193669696
Tennessee,Gibson County,5764,16245,22336,trump,0.258058739255014,0.727301217765043
Tennessee,Giles County,3298,9783,13202,trump,0.24981063475231,0.741024087259506
Tennessee,Grainger County,1463,8559,10123,trump,0.144522374790082,0.845500345747308
Tennessee,Greene County,5183,22185,28057,trump,0.184731083152155,0.790711765334854
Tennessee,Grundy County,985,4795,5844,trump,0.16854893908282,0.820499657768652
Tennessee,Hamblen County,5497,18789,24606,trump,0.223400796553686,0.763594245306023
Tennessee,Hamilton County,75360,91991,170735,trump,0.441385773274373,0.538794037543562
Tennessee,Hancock County,362,2372,2744,trump,0.131924198250729,0.864431486880466
Tennessee,Hardeman County,4180,5760,10058,trump,0.415589580433486,0.572678464903559
Tennessee,Hardin County,1774,9556,11534,trump,0.153806138373504,0.82850702271545
Tennessee,Hawkins County,4069,20372,24776,trump,0.164231514368744,0.82224733613174
Tennessee,Haywood County,4000,3338,7420,biden,0.539083557951482,0.449865229110512
Tennessee,Henderson County,2092,9797,12020,trump,0.174043261231281,0.815058236272879
Tennessee,Henry County,3547,11230,15034,trump,0.235931887721165,0.746973526672875
Tennessee,Hickman County,2130,7577,9832,trump,0.216639544344996,0.770646867371847
Tennessee,Houston County,869,2715,3681,trump,0.236077152947569,0.737571312143439
Tennessee,Humphreys County,2017,6116,8232,trump,0.245019436345967,0.742954324586978
Tennessee,Jackson County,1133,4106,5308,trump,0.21345139412208,0.773549359457423
Tennessee,Jefferson County,4645,18609,23562,trump,0.197139461845344,0.789788642729819
Tennessee,Johnson County,1242,6466,7793,trump,0.159373796997305,0.829718978570512
Tennessee,Knox County,91097,124339,219869,trump,0.414323983826733,0.565514010615412
Tennessee,Lake County,526,1492,2034,trump,0.258603736479843,0.733529990167158
Tennessee,Lauderdale County,3193,5672,8963,trump,0.356242329577151,0.632823831306482
Tennessee,Lawrence County,3195,15334,18718,trump,0.170691313174484,0.819211454215194
Tennessee,Lewis County,1068,4473,5604,trump,0.190578158458244,0.798179871520343
Tennessee,Lincoln County,2909,12258,15575,trump,0.18677367576244,0.787030497592295
Tennessee,Loudon County,6933,21684,29375,trump,0.236017021276596,0.738178723404255
Tennessee,Macon County,1307,8095,9486,trump,0.137781994518237,0.853362850516551
Tennessee,Madison County,18309,23922,42847,trump,0.427311130300838,0.558312133871683
Tennessee,Marion County,3165,9873,13204,trump,0.239700090881551,0.747727961223872
Tennessee,Marshall County,3603,11029,14862,trump,0.242430359305612,0.742093930830306
Tennessee,Maury County,14386,31408,46561,trump,0.308971027254569,0.674555958849681
Tennessee,McMinn County,4357,18175,22815,trump,0.190970852509314,0.796625027394258
Tennessee,McNairy County,1943,9085,11267,trump,0.172450519215408,0.806337090618621
Tennessee,Meigs County,1008,4464,5529,trump,0.182311448724905,0.807379272924579
Tennessee,Monroe County,3760,16742,20749,trump,0.18121355246036,0.806882259385995
Tennessee,Montgomery County,32426,42156,76678,trump,0.422885312605963,0.549779597798586
Tennessee,Moore County,573,2888,3539,trump,0.161910144108505,0.816049731562588
Tennessee,Morgan County,1161,6926,8218,trump,0.141275249452422,0.84278413239231
Tennessee,Obion County,2589,10790,13521,trump,0.191479920124251,0.798017898084461
Tennessee,Overton County,2028,7911,10025,trump,0.202294264339152,0.789127182044888
Tennessee,Perry County,615,2775,3428,trump,0.179404900816803,0.80950991831972
Tennessee,Pickett County,524,2373,2922,trump,0.179329226557153,0.81211498973306
Tennessee,Polk County,1492,6792,8360,trump,0.178468899521531,0.81244019138756
Tennessee,Putnam County,9154,23694,33481,trump,0.27340879902034,0.707684955646486
Tennessee,Rhea County,2363,11031,13608,trump,0.17364785420341,0.810626102292769
Tennessee,Roane County,6034,19195,25914,trump,0.232847109670448,0.740719302307633
Tennessee,Robertson County,8690,24535,33712,trump,0.257771713336497,0.727782392026578
Tennessee,Rutherford County,59189,81373,143931,trump,0.411231770779054,0.565361180009866
Tennessee,Scott County,986,8004,9052,trump,0.108926204153778,0.884224480777729
Tennessee,Sequatchie County,1295,5846,7239,trump,0.178892112170189,0.807570106368283
Tennessee,Sevier County,8695,33742,43574,trump,0.199545600587506,0.774360857392023
Tennessee,Shelby County,245208,129543,381858,biden,0.642144462077526,0.339243907421083
Tennessee,Smith County,1798,7124,9035,trump,0.199003873824018,0.788489208633094
Tennessee,Stewart County,1230,4942,6283,trump,0.195766353652714,0.786566926627407
Tennessee,Sullivan County,17226,55774,74206,trump,0.232137563000296,0.751610381909819
Tennessee,Sumner County,27630,63404,92529,trump,0.298609084719385,0.685233818586605
Tennessee,Tipton County,6832,20063,27291,trump,0.25033893957715,0.735150782309186
Tennessee,Trousdale County,1011,2930,3991,trump,0.253319969932348,0.734151841643698
Tennessee,Unicoi County,1610,6593,8294,trump,0.194116228598987,0.794911984567157
Tennessee,Union County,1248,6777,8096,trump,0.154150197628458,0.837080039525692
Tennessee,Van Buren County,544,2338,2917,trump,0.186492972231745,0.80150839904011
Tennessee,Warren County,4126,12323,16692,trump,0.24718427989456,0.738257848070932
Tennessee,Washington County,18214,40120,59430,trump,0.306478209658422,0.675079925963318
Tennessee,Wayne County,820,5795,6667,trump,0.122993850307485,0.869206539673016
Tennessee,Weakley County,3011,10382,13710,trump,0.21962071480671,0.757257476294675
Tennessee,White County,2134,9587,11867,trump,0.179826409370523,0.807870565433555
Tennessee,Williamson County,50161,86469,138932,trump,0.361047130970547,0.622383612126796
Tennessee,Wilson County,22197,50149,74092,trump,0.299586999946013,0.676847702855909
Texas,Anderson County,3955,15110,19221,trump,0.205764528380417,0.786119348629104
Texas,Andrews County,850,4943,5863,trump,0.144976974245267,0.84308374552277
Texas,Angelina County,9136,25070,34628,trump,0.263832736513804,0.723980593739171
Texas,Aransas County,2916,9239,12289,trump,0.237285377166572,0.75181056229148
Texas,Archer County,446,4300,4796,trump,0.0929941618015012,0.896580483736447
Texas,Armstrong County,75,1035,1112,trump,0.0674460431654676,0.930755395683453
Texas,Atascosa County,5876,12039,18116,trump,0.324354162066681,0.664550673437845
Texas,Austin County,2951,11447,14554,trump,0.20276212725024,0.786519169987632
Texas,Bailey County,409,1434,1859,trump,0.220010758472297,0.771382463690156
Texas,Bandera County,2505,10057,12712,trump,0.197057898049087,0.791142227816237
Texas,Bastrop County,15452,20486,36709,trump,0.420932196464082,0.558064779754284
Texas,Baylor County,183,1494,1700,trump,0.107647058823529,0.878823529411765
Texas,Bee County,3288,6006,9414,trump,0.349267049075844,0.637985978330147
Texas,Bell County,57014,67893,127327,trump,0.447776198292585,0.533217620771714
Texas,Bexar County,448452,308618,770571,biden,0.58197362734907,0.400505599094697
Texas,Blanco County,1905,5429,7419,trump,0.256773150020218,0.73176978029384
Texas,Borden County,16,397,416,trump,0.0384615384615385,0.954326923076923
Texas,Bosque County,1561,7469,9126,trump,0.171049747972825,0.818430856892395
Texas,Bowie County,10747,27116,38254,trump,0.280937941130339,0.708840905526219
Texas,Brazoria County,62228,90433,154938,trump,0.401631620390092,0.583672178548839
Texas,Brazos County,35349,47530,84943,trump,0.416149653296917,0.559551699374875
Texas,Brewster County,2258,2461,4822,trump,0.468270427208627,0.510369141435089
Texas,Briscoe County,78,639,725,trump,0.107586206896552,0.881379310344828
Texas,Brooks County,1470,998,2484,biden,0.591787439613527,0.401771336553945
Texas,Brown County,2107,13698,15963,trump,0.131992733195515,0.858109377936478
Texas,Burleson County,1788,6743,8609,trump,0.207689627134394,0.783250087118132
Texas,Burnet County,5639,18767,24708,trump,0.228225675894447,0.759551562247045
Texas,Caldwell County,6672,8031,14940,trump,0.446586345381526,0.537550200803213
Texas,Calhoun County,2148,5641,7856,trump,0.273421588594705,0.718049898167006
Texas,Callahan County,734,6012,6832,trump,0.107435597189696,0.879976580796253
Texas,Cameron County,64063,49032,114159,biden,0.561173451063867,0.429506215015899
Texas,Camp County,1394,3626,5058,trump,0.275603005140372,0.716884143930407
Texas,Carson County,297,2779,3116,trump,0.0953145057766367,0.891848523748395
Texas,Cass County,2795,11033,13924,trump,0.200732548118357,0.792372881355932
Texas,Castro County,466,1602,2083,trump,0.223715794527124,0.769083053288526
Texas,Chambers County,3997,17343,21641,trump,0.184695716464119,0.801395499283767
Texas,Cherokee County,4210,15101,19508,trump,0.215808898913266,0.774092679926184
Texas,Childress County,310,1943,2279,trump,0.136024572180781,0.852566915313734
Texas,Clay County,614,5069,5741,trump,0.106950008709284,0.882947221738373
Texas,Cochran County,177,809,1000,trump,0.177,0.809
Texas,Coke County,215,1565,1794,trump,0.11984392419175,0.872352285395764
Texas,Coleman County,451,3640,4128,trump,0.109253875968992,0.881782945736434
Texas,Collin County,230945,252318,492216,trump,0.469194418710485,0.512616412306792
Texas,Collingsworth County,155,1048,1218,trump,0.127257799671593,0.860426929392447
Texas,Colorado County,2403,7440,9912,trump,0.242433414043584,0.750605326876513
Texas,Comal County,24826,62740,88863,trump,0.27937386763895,0.706030631421401
Texas,Comanche County,852,5177,6084,trump,0.140039447731755,0.850920447074293
Texas,Concho County,197,1058,1268,trump,0.155362776025237,0.834384858044164
Texas,Cooke County,3210,15596,18988,trump,0.169054139456499,0.821360859490204
Texas,Coryell County,7565,15438,23490,trump,0.322051936994466,0.657215836526181
Texas,Cottle County,113,543,665,trump,0.169924812030075,0.816541353383459
Texas,Crane County,241,1247,1503,trump,0.160345974717232,0.829673985362608
Texas,Crockett County,344,1220,1574,trump,0.218551461245235,0.775095298602287
Texas,Crosby County,527,1396,1953,trump,0.26984126984127,0.714797747055812
Texas,Culberson County,438,415,864,biden,0.506944444444444,0.480324074074074
Texas,Dallam County,197,1389,1609,trump,0.122436295835923,0.863269111249223
Texas,Dallas County,598576,307076,921638,biden,0.649469748426172,0.333185046623512
Texas,Dawson County,808,2951,3789,trump,0.213248878332014,0.778833465294273
Texas,DeWitt County,1494,6567,8118,trump,0.184035476718404,0.808943089430894
Texas,Deaf Smith County,1264,3294,4610,trump,0.274186550976139,0.714533622559653
Texas,Delta County,403,2162,2592,trump,0.155478395061728,0.834104938271605
Texas,Denton County,188695,222480,417964,trump,0.451462326898967,0.532294647385899
Texas,Dickens County,130,853,988,trump,0.131578947368421,0.86336032388664
Texas,Dimmit County,2264,1384,3666,biden,0.617566830332788,0.377523186033824
Texas,Donley County,198,1438,1648,trump,0.120145631067961,0.872572815533981
Texas,Duval County,2575,2443,5053,biden,0.509598258460321,0.483475163269345
Texas,Eastland County,983,7237,8292,trump,0.118547998070429,0.872768933912205
Texas,Ector County,11367,32697,44581,trump,0.254974092102017,0.733429039276822
Texas,Edwards County,168,893,1066,trump,0.157598499061914,0.837711069418386
Texas,El Paso County,178126,84331,267215,biden,0.66660180004865,0.315592313305765
Texas,Ellis County,27513,56651,85566,trump,0.321541266390856,0.662073720870439
Texas,Erath County,2916,13684,16853,trump,0.173025574081766,0.811962261911826
Texas,Falls County,1899,4177,6133,trump,0.309636393282244,0.681069623349095
Texas,Fannin County,2655,12171,15004,trump,0.176952812583311,0.81118368435084
Texas,Fayette County,2661,10171,12941,trump,0.205625531257244,0.78595162661309
Texas,Fisher County,352,1448,1826,trump,0.192771084337349,0.792990142387733
Texas,Floyd County,438,1584,2039,trump,0.214811181951937,0.776851397743992
Texas,Foard County,99,445,551,trump,0.17967332123412,0.807622504537205
Texas,Fort Bend County,195191,157595,357833,biden,0.545480713070063,0.440414942165759
Texas,Franklin County,804,4161,5009,trump,0.160511080055899,0.83070473148333
Texas,Freestone County,1635,6991,8711,trump,0.187693720583171,0.802548501894157
Texas,Frio County,2422,2823,5279,trump,0.458799014964956,0.53476037128244
Texas,Gaines County,576,5355,5995,trump,0.0960800667222686,0.89324437030859
Texas,Galveston County,58842,93911,155060,trump,0.37947891138914,0.605642976912163
Texas,Garza County,231,1413,1653,trump,0.139745916515427,0.85480943738657
Texas,Gillespie County,3176,12514,15846,trump,0.200429130379907,0.789726113845766
Texas,Glasscock County,39,611,653,trump,0.0597243491577335,0.935681470137825
Texas,Goliad County,877,3085,3988,trump,0.219909729187563,0.773570712136409
Texas,Gonzales County,1948,5627,7647,trump,0.254740421080162,0.735844121877861
Texas,Gray County,829,6840,7782,trump,0.106527884862503,0.878951426368543
Texas,Grayson County,14506,44163,59439,trump,0.244048520331769,0.74299702215717
Texas,Gregg County,14796,32493,47982,trump,0.308365637113918,0.677191446792547
Texas,Grimes County,2833,9432,12413,trump,0.22822847015226,0.75984854587932
Texas,Guadalupe County,28805,47553,77592,trump,0.371236725435612,0.612859573151871
Texas,Hale County,2279,7177,9584,trump,0.237792153589316,0.74885225375626
Texas,Hall County,168,995,1168,trump,0.143835616438356,0.851883561643836
Texas,Hamilton County,641,3616,4349,trump,0.147390204644746,0.831455507013106
Texas,Hansford County,166,1848,2046,trump,0.0811339198435973,0.903225806451613
Texas,Hardeman County,241,1330,1580,trump,0.15253164556962,0.841772151898734
Texas,Hardin County,3474,23858,27635,trump,0.125710150171883,0.863325493034196
Texas,Harris County,918193,700630,1640818,biden,0.55959466558753,0.42700043514881
Texas,Harrison County,7908,21466,29710,trump,0.266173005721979,0.722517670817906
Texas,Hartley County,195,1868,2078,trump,0.0938402309913378,0.898941289701636
Texas,Haskell County,353,1840,2214,trump,0.159439927732611,0.831074977416441
Texas,Hays County,59524,47680,109357,biden,0.544309006282177,0.436003182237991
Texas,Hemphill County,206,1486,1720,trump,0.119767441860465,0.863953488372093
Texas,Henderson County,7060,28911,36310,trump,0.194436794271551,0.796226934728725
Texas,Hidalgo County,128199,90527,220884,biden,0.580390612267072,0.409839553792941
Texas,Hill County,2860,11926,14931,trump,0.191547786484495,0.798740874690242
Texas,Hockley County,1482,6536,8095,trump,0.18307597282273,0.807411982705374
Texas,Hood County,5641,26487,32580,trump,0.173143032535298,0.812983425414365
Texas,Hopkins County,3046,12719,15939,trump,0.19110358240793,0.797979797979798
Texas,Houston County,2314,7060,9437,trump,0.24520504397584,0.748119105647981
Texas,Howard County,2069,8054,10240,trump,0.20205078125,0.7865234375
Texas,Hudspeth County,371,779,1165,trump,0.318454935622318,0.668669527896996
Texas,Hunt County,8906,29163,38574,trump,0.230880904236014,0.756027375952714
